year,event,value
1972,Hockey,23
1900,Rugby,23
2000,Weightlifting,23
2008,Swimming,23
1984,Modern Pentathlon,23
1964,Athletics,23
1988,Canoeing,23
2016,Equestrianism,23
1960,Wrestling,23
2004,Rowing,23
1998,Cross Country Skiing,23
2000,Tennis,23
1988,Swimming,23
2000,Athletics,23
2008,Basketball,23
2012,Cycling,23
1972,Equestrianism,23
1992,Sailing,23
1988,Sailing,23
2012,Athletics,23
2012,Wrestling,23
1980,Athletics,23
1968,Alpine Skiing,23
1988,Alpine Skiing,23
1994,Alpine Skiing,23
1964,Athletics,23
1998,Cross Country Skiing,23
1960,Water Polo,23
1952,Cross Country Skiing,23
2010,Biathlon,23
1976,Athletics,23
1972,Luge,23
2016,Weightlifting,23
2004,Athletics,23
1992,Judo,23
1924,Athletics,23
1956,Water Polo,23
1960,Basketball,23
1976,Cross Country Skiing,23
1992,Diving,23
1972,Athletics,23
1996,Athletics,23
1992,Swimming,23
1936,Wrestling,23
2010,Alpine Skiing,23
2012,Athletics,23
1912,Athletics,23
1996,Cycling,23
2008,Water Polo,23
2008,Handball,23
2016,Swimming,23
1912,Wrestling,23
1948,Athletics,23
1998,Cross Country Skiing,23
1984,Shooting,23
1992,Athletics,23
2004,Judo,23
2000,Fencing,23
1900,Fencing,23
2012,Athletics,23
2012,Handball,23
2008,Diving,23
2000,Cycling,23
1996,Volleyball,23
2016,Athletics,23
1976,Wrestling,23
1984,Weightlifting,23
1936,Fencing,23
2012,Swimming,23
2004,Football,23
2012,Swimming,23
1964,Athletics,23
1964,Hockey,23
1964,Swimming,23
1964,Cross Country Skiing,23
2004,Rowing,23
1992,Wrestling,23
1980,Boxing,23
1956,Wrestling,23
1984,Water Polo,23
1964,Basketball,23
1936,Boxing,23
2004,Tennis,23
1964,Canoeing,23
1984,Athletics,23
1960,Alpine Skiing,23
2016,Table Tennis,23
1948,Weightlifting,23
2014,Nordic Combined,23
2004,Boxing,23
1936,Boxing,23
2004,Archery,23
1988,Swimming,23
1984,Archery,23
1924,Wrestling,23
2016,Rugby Sevens,23
1972,Athletics,23
1924,Football,23
1900,Shooting,23
2004,Synchronized Swimming,23
2016,Weightlifting,23
1992,Weightlifting,23
2016,Athletics,23
1968,Sailing,23
1920,Water Polo,23
1996,Diving,23
1996,Rowing,23
2008,Beach Volleyball,23
2004,Athletics,23
1928,Ice Hockey,23
1928,Ice Hockey,23
1996,Rowing,23
1976,Volleyball,23
1980,Speed Skating,23
1972,Cycling,23
1984,Alpine Skiing,23
1912,Water Polo,23
2000,Tennis,23
1988,Ski Jumping,23
2002,Alpine Skiing,23
2000,Archery,23
2012,Athletics,23
2016,Basketball,23
2016,Basketball,23
1996,Badminton,23
1980,Cycling,23
2006,Figure Skating,23
2006,Biathlon,23
1904,Athletics,23
2016,Badminton,23
1988,Judo,23
2000,Gymnastics,23
1928,Cycling,23
1994,Alpine Skiing,23
1988,Wrestling,23
2012,Judo,23
2012,Volleyball,23
2000,Tennis,23
1964,Diving,23
1996,Shooting,23
1988,Nordic Combined,23
2004,Athletics,23
1948,Cycling,23
1972,Shooting,23
1998,Biathlon,23
1980,Biathlon,23
1968,Ski Jumping,23
1996,Swimming,23
1912,Rowing,23
1960,Rowing,23
1980,Shooting,23
1980,Cycling,23
1928,Speed Skating,23
2010,Ice Hockey,23
2000,Wrestling,23
2008,Judo,23
1948,Ski Jumping,23
1984,Bobsleigh,23
1984,Rowing,23
2004,Judo,23
1976,Water Polo,23
1992,Alpine Skiing,23
1952,Wrestling,23
2012,Swimming,23
1988,Wrestling,23
1996,Swimming,23
1972,Judo,23
1996,Sailing,23
1976,Basketball,23
2004,Athletics,23
2016,Handball,23
2006,Curling,23
1980,Cycling,23
1988,Athletics,23
2012,Cycling,23
1964,Rowing,23
1996,Athletics,23
1992,Athletics,23
1998,Bobsleigh,23
1908,Rowing,23
2016,Water Polo,23
1964,Athletics,23
1988,Athletics,23
1932,Athletics,23
2012,Football,23
1996,Badminton,23
2006,Biathlon,23
1984,Figure Skating,23
1976,Athletics,23
1976,Cycling,23
2008,Athletics,23
2000,Diving,23
1988,Swimming,23
2008,Swimming,23
1976,Athletics,23
1992,Hockey,23
1992,Judo,23
2000,Rowing,23
1976,Fencing,23
1972,Cycling,23
1984,Bobsleigh,23
1972,Water Polo,23
2008,Boxing,23
1952,Wrestling,23
1992,Cycling,23
2008,Canoeing,23
2012,Cycling,23
2012,Canoeing,23
1964,Water Polo,23
1952,Athletics,23
2000,Weightlifting,23
1980,Athletics,23
1976,Boxing,23
1992,Handball,23
1948,Basketball,23
1964,Rowing,23
2000,Football,23
1960,Gymnastics,23
2000,Volleyball,23
2004,Volleyball,23
1976,Cycling,23
1924,Athletics,23
1984,Hockey,23
1908,Wrestling,23
1964,Athletics,23
2002,Short Track Speed Skating,23
2004,Basketball,23
1952,Boxing,23
1968,Volleyball,23
1924,Boxing,23
1976,Athletics,23
1964,Boxing,23
1988,Handball,23
1968,Ice Hockey,23
2008,Swimming,23
1984,Water Polo,23
2012,Judo,23
1928,Wrestling,23
1960,Cycling,23
1988,Alpine Skiing,23
2008,Handball,23
2012,Canoeing,23
2008,Table Tennis,23
2016,Modern Pentathlon,23
2004,Athletics,23
2004,Athletics,23
1956,Boxing,23
1992,Sailing,23
1972,Rowing,23
1904,Golf,23
2012,Cycling,23
1976,Ice Hockey,23
1996,Gymnastics,23
2008,Sailing,23
2000,Archery,23
2012,Canoeing,23
1984,Swimming,23
1912,Athletics,23
1972,Hockey,23
1964,Canoeing,23
1908,Tennis,23
1988,Athletics,23
2006,Figure Skating,23
1960,Swimming,23
2004,Gymnastics,23
1992,Rowing,23
1948,Athletics,23
2016,Modern Pentathlon,23
1936,Hockey,23
2004,Tennis,23
2016,Athletics,23
2004,Hockey,23
1972,Fencing,23
1968,Athletics,23
2008,Swimming,23
1968,Ice Hockey,23
1936,Speed Skating,23
2004,Water Polo,23
2012,Rowing,23
2016,Swimming,23
2016,Fencing,23
1952,Swimming,23
1960,Athletics,23
1936,Sailing,23
2012,Athletics,23
1976,Boxing,23
2016,Athletics,23
1952,Athletics,23
1988,Tennis,23
2014,Alpine Skiing,23
1980,Volleyball,23
1920,Diving,23
1972,Cycling,23
1988,Swimming,23
1980,Ice Hockey,23
1948,Basketball,23
1992,Table Tennis,23
1960,Rowing,23
1976,Canoeing,23
1996,Tennis,23
1968,Luge,23
2008,Basketball,23
1972,Football,23
1952,Gymnastics,23
2014,Alpine Skiing,23
1992,Athletics,23
2010,Curling,23
1998,Ice Hockey,23
1988,Luge,23
1972,Volleyball,23
2012,Athletics,23
2008,Athletics,23
1920,Athletics,23
1936,Art Competitions,23
1992,Speed Skating,23
1992,Handball,23
1960,Swimming,23
1952,Water Polo,23
1988,Cross Country Skiing,23
2004,Athletics,23
1998,Ice Hockey,23
2008,Judo,23
1988,Boxing,23
2012,Swimming,23
1976,Cycling,23
2004,Volleyball,23
2000,Athletics,23
1972,Swimming,23
2016,Canoeing,23
1980,Rowing,23
1968,Ice Hockey,23
1996,Swimming,23
2012,Sailing,23
1968,Ski Jumping,23
1960,Biathlon,23
1996,Water Polo,23
2004,Athletics,23
2004,Football,23
2014,Ice Hockey,23
1992,Fencing,23
1998,Ice Hockey,23
1994,Ice Hockey,23
1972,Rowing,23
1980,Athletics,23
1952,Athletics,23
1996,Swimming,23
1976,Water Polo,23
1968,Cross Country Skiing,23
1976,Cross Country Skiing,23
1988,Weightlifting,23
1996,Athletics,23
1900,Athletics,23
1972,Fencing,23
2012,Cycling,23
1960,Athletics,23
1976,Rowing,23
1980,Football,23
1968,Wrestling,23
2002,Alpine Skiing,23
2008,Swimming,23
1994,Figure Skating,23
2000,Shooting,23
1996,Wrestling,23
2006,Biathlon,23
2008,Boxing,23
1956,Ice Hockey,23
1952,Ice Hockey,23
1972,Canoeing,23
2014,Biathlon,23
1992,Alpine Skiing,23
1924,Athletics,23
1976,Ice Hockey,23
2000,Taekwondo,23
1952,Rowing,23
2002,Alpine Skiing,23
1984,Handball,23
2014,Freestyle Skiing,23
2004,Athletics,23
1972,Modern Pentathlon,23
2004,Athletics,23
1956,Boxing,23
1980,Swimming,23
2008,Athletics,23
2016,Swimming,23
2000,Hockey,23
2014,Freestyle Skiing,23
2008,Swimming,23
2010,Ice Hockey,23
1992,Table Tennis,23
2016,Cycling,23
1996,Badminton,23
2000,Volleyball,23
2016,Diving,23
2016,Swimming,23
1964,Sailing,23
1988,Boxing,23
1964,Weightlifting,23
1984,Modern Pentathlon,23
1906,Athletics,23
2016,Athletics,23
2016,Swimming,23
2016,Swimming,23
1996,Athletics,23
1976,Fencing,23
2000,Athletics,23
2016,Boxing,23
1976,Athletics,23
1984,Canoeing,23
2002,Bobsleigh,23
1996,Rowing,23
1964,Basketball,23
1912,Athletics,23
1992,Wrestling,23
1980,Gymnastics,23
1960,Basketball,23
2004,Athletics,23
1988,Volleyball,23
1996,Table Tennis,23
2012,Water Polo,23
2008,Swimming,23
2016,Gymnastics,23
2004,Basketball,23
2000,Athletics,23
2004,Football,23
1952,Athletics,23
1980,Basketball,23
1956,Football,23
1972,Weightlifting,23
2002,Luge,23
1928,Bobsleigh,23
2010,Ice Hockey,23
1912,Wrestling,23
2012,Tennis,23
2012,Hockey,23
1972,Athletics,23
1952,Basketball,23
2016,Football,23
1928,Athletics,23
2008,Swimming,23
1936,Athletics,23
2012,Wrestling,23
1996,Judo,23
1956,Athletics,23
2016,Swimming,23
2008,Shooting,23
1972,Athletics,23
1988,Alpine Skiing,23
1996,Shooting,23
2002,Alpine Skiing,23
2000,Boxing,23
2010,Snowboarding,23
2000,Rowing,23
1992,Athletics,23
1976,Athletics,23
1948,Weightlifting,23
1998,Alpine Skiing,23
1948,Fencing,23
2008,Swimming,23
2006,Alpine Skiing,23
2002,Cross Country Skiing,23
1936,Gymnastics,23
2008,Swimming,23
1992,Athletics,23
1996,Athletics,23
1992,Athletics,23
2012,Weightlifting,23
2012,Water Polo,23
1960,Football,23
2012,Hockey,23
1964,Boxing,23
1976,Hockey,23
2010,Snowboarding,23
1908,Athletics,23
1948,Cycling,23
1996,Wrestling,23
1980,Hockey,23
2012,Sailing,23
1952,Basketball,23
1972,Wrestling,23
1972,Wrestling,23
1976,Canoeing,23
1932,Athletics,23
2008,Synchronized Swimming,23
1924,Cycling,23
2002,Curling,23
1956,Athletics,23
1960,Water Polo,23
2008,Hockey,23
2008,Basketball,23
2012,Synchronized Swimming,23
2006,Cross Country Skiing,23
1996,Cycling,23
1980,Athletics,23
2016,Hockey,23
1932,Athletics,23
2002,Ice Hockey,23
2016,Water Polo,23
1972,Biathlon,23
1932,Athletics,23
2000,Football,23
1952,Ice Hockey,23
2012,Swimming,23
1988,Swimming,23
2000,Athletics,23
1952,Football,23
1952,Athletics,23
2004,Baseball,23
1906,Rowing,23
1994,Ski Jumping,23
1992,Alpine Skiing,23
1976,Rowing,23
1920,Fencing,23
1912,Athletics,23
2012,Hockey,23
2004,Hockey,23
1956,Fencing,23
2000,Swimming,23
1994,Ice Hockey,23
2010,Alpine Skiing,23
1992,Athletics,23
1992,Canoeing,23
1984,Cycling,23
1906,Swimming,23
2002,Snowboarding,23
1924,Ski Jumping,23
2000,Boxing,23
2004,Hockey,23
1984,Cross Country Skiing,23
1968,Wrestling,23
1968,Athletics,23
1912,Fencing,23
2000,Hockey,23
1968,Ice Hockey,23
1956,Football,23
1964,Basketball,23
2010,Cross Country Skiing,23
1984,Wrestling,23
2008,Water Polo,23
1976,Handball,23
1992,Swimming,23
2012,Cycling,23
2008,Hockey,23
1984,Shooting,23
1976,Cycling,23
2012,Athletics,23
1948,Basketball,23
1936,Figure Skating,23
1968,Basketball,23
1988,Sailing,23
1928,Ski Jumping,23
1908,Athletics,23
2012,Athletics,23
1976,Rowing,23
2004,Fencing,23
1968,Cycling,23
1948,Athletics,23
1984,Rowing,23
1964,Cross Country Skiing,23
2004,Canoeing,23
1984,Sailing,23
1976,Athletics,23
1988,Cycling,23
2004,Athletics,23
1984,Athletics,23
1988,Swimming,23
1956,Athletics,23
1988,Figure Skating,23
2006,Cross Country Skiing,23
1952,Athletics,23
1952,Hockey,23
1992,Water Polo,23
1996,Synchronized Swimming,23
1964,Athletics,23
1948,Rowing,23
1956,Gymnastics,23
2014,Snowboarding,23
2012,Volleyball,23
1932,Athletics,23
1984,Rowing,23
2012,Synchronized Swimming,23
1992,Badminton,23
1968,Ski Jumping,23
1964,Athletics,23
1992,Cross Country Skiing,23
2004,Athletics,23
1992,Tennis,23
1952,Rowing,23
2012,Rowing,23
1968,Gymnastics,23
1996,Sailing,23
1980,Canoeing,23
1964,Speed Skating,23
1984,Cross Country Skiing,23
1996,Judo,23
1996,Hockey,23
1960,Fencing,23
2010,Freestyle Skiing,23
2004,Water Polo,23
1932,Athletics,23
1998,Luge,23
1972,Weightlifting,23
1984,Rowing,23
2012,Judo,23
2016,Swimming,23
2008,Football,23
1948,Athletics,23
1984,Canoeing,23
1924,Cycling,23
2008,Athletics,23
1984,Athletics,23
1976,Cross Country Skiing,23
1976,Boxing,23
2002,Snowboarding,23
1960,Hockey,23
2008,Sailing,23
1994,Ice Hockey,23
1992,Athletics,23
1980,Judo,23
1912,Gymnastics,23
1964,Ice Hockey,23
1928,Athletics,23
2010,Alpine Skiing,23
1956,Cross Country Skiing,23
1964,Football,23
2016,Volleyball,23
1996,Football,23
2008,Athletics,23
2014,Figure Skating,23
2012,Athletics,23
1972,Athletics,23
2006,Biathlon,23
1988,Fencing,23
1988,Cross Country Skiing,23
2008,Wrestling,23
1996,Wrestling,23
1936,Basketball,23
1992,Boxing,23
1984,Athletics,23
1996,Athletics,23
2008,Handball,23
1992,Athletics,23
1952,Modern Pentathlon,23
1980,Fencing,23
2008,Canoeing,23
1960,Athletics,23
1988,Figure Skating,23
2004,Badminton,23
1984,Athletics,23
2000,Weightlifting,23
1992,Athletics,23
1988,Canoeing,23
1994,Ice Hockey,23
2008,Athletics,23
1972,Bobsleigh,23
1992,Handball,23
1996,Athletics,23
1988,Athletics,23
1988,Hockey,23
1936,Cycling,23
1984,Speed Skating,23
1988,Basketball,23
2004,Athletics,23
1972,Volleyball,23
1994,Ice Hockey,23
1980,Bobsleigh,23
2012,Archery,23
1976,Rowing,23
2012,Rowing,23
2012,Shooting,23
1924,Athletics,23
1932,Rowing,23
1908,Rowing,23
1936,Gymnastics,23
1928,Diving,23
1976,Equestrianism,23
1956,Alpine Skiing,23
2004,Triathlon,23
1988,Football,23
1964,Weightlifting,23
1972,Canoeing,23
2014,Nordic Combined,23
1972,Athletics,23
1972,Handball,23
2004,Swimming,23
1960,Swimming,23
1932,Fencing,23
1920,Rugby,23
1996,Baseball,23
2004,Boxing,23
1972,Ice Hockey,23
1976,Cross Country Skiing,23
1980,Water Polo,23
2012,Athletics,23
1924,Athletics,23
1932,Wrestling,23
1996,Swimming,23
2016,Weightlifting,23
1960,Cycling,23
1980,Football,23
2012,Judo,23
2000,Volleyball,23
1984,Wrestling,23
1928,Athletics,23
2016,Diving,23
1952,Diving,23
1980,Football,23
2004,Water Polo,23
1912,Athletics,23
1996,Badminton,23
1948,Rowing,23
1976,Wrestling,23
2000,Canoeing,23
2004,Canoeing,23
1956,Cycling,23
1994,Speed Skating,23
1988,Cross Country Skiing,23
1964,Cycling,23
1972,Gymnastics,23
2012,Rowing,23
2012,Rowing,23
1968,Ice Hockey,23
2000,Canoeing,23
2012,Triathlon,23
1972,Athletics,23
1972,Basketball,23
1984,Football,23
2016,Rhythmic Gymnastics,23
1976,Water Polo,23
1948,Ski Jumping,23
2004,Gymnastics,23
1992,Weightlifting,23
2016,Football,23
1952,Football,23
1980,Fencing,23
1952,Athletics,23
2008,Athletics,23
2004,Rowing,23
2010,Short Track Speed Skating,23
1998,Biathlon,23
1972,Equestrianism,23
1996,Football,23
2000,Shooting,23
1994,Ice Hockey,23
1964,Athletics,23
1960,Athletics,23
2000,Judo,23
2000,Cycling,23
1976,Swimming,23
1896,Tennis,23
1952,Sailing,23
2006,Freestyle Skiing,23
2000,Badminton,23
1976,Athletics,23
1968,Swimming,23
1988,Athletics,23
1960,Athletics,23
1996,Canoeing,23
1988,Basketball,23
2012,Water Polo,23
1968,Diving,23
2004,Athletics,23
1900,Athletics,23
2012,Weightlifting,23
1976,Volleyball,23
1952,Athletics,23
2008,Water Polo,23
2012,Handball,23
1936,Athletics,23
1976,Athletics,23
1976,Alpine Skiing,23
1988,Fencing,23
2012,Archery,23
1998,Freestyle Skiing,23
2004,Tennis,23
1996,Athletics,23
2008,Football,23
1956,Ice Hockey,23
2000,Hockey,23
2002,Short Track Speed Skating,23
1960,Cycling,23
1992,Basketball,23
1994,Alpine Skiing,23
1996,Judo,23
2008,Gymnastics,23
2008,Canoeing,23
1972,Weightlifting,23
2016,Football,23
2004,Football,23
2016,Athletics,23
1960,Basketball,23
1992,Volleyball,23
1968,Boxing,23
1976,Rowing,23
1960,Athletics,23
2000,Swimming,23
2008,Cycling,23
1968,Football,23
2012,Athletics,23
2012,Athletics,23
1996,Fencing,23
1960,Athletics,23
1984,Handball,23
1960,Hockey,23
1988,Biathlon,23
1952,Gymnastics,23
1996,Cycling,23
2016,Gymnastics,23
2008,Hockey,23
1964,Judo,23
1976,Swimming,23
2000,Sailing,23
1988,Diving,23
1988,Hockey,23
2000,Hockey,23
1964,Swimming,23
2004,Athletics,23
2012,Weightlifting,23
1988,Swimming,23
1992,Athletics,23
1972,Gymnastics,23
1998,Freestyle Skiing,23
1994,Freestyle Skiing,23
1976,Basketball,23
2014,Cross Country Skiing,23
1988,Athletics,23
1980,Athletics,23
1972,Canoeing,23
1996,Athletics,23
1968,Alpine Skiing,23
2012,Football,23
1996,Volleyball,23
1936,Basketball,23
1900,Gymnastics,23
1952,Alpine Skiing,23
1952,Alpine Skiing,23
2000,Fencing,23
1976,Equestrianism,23
1968,Athletics,23
1980,Shooting,23
2004,Archery,23
1952,Athletics,23
1960,Athletics,23
2012,Judo,23
1996,Boxing,23
1996,Diving,23
2012,Weightlifting,23
2000,Wrestling,23
1976,Athletics,23
2012,Volleyball,23
1924,Sailing,23
2002,Freestyle Skiing,23
1956,Gymnastics,23
1952,Hockey,23
1948,Sailing,23
1976,Cycling,23
1968,Cycling,23
1936,Hockey,23
1976,Alpine Skiing,23
2004,Football,23
1948,Boxing,23
1976,Swimming,23
1980,Rowing,23
1976,Football,23
2004,Swimming,23
2004,Hockey,23
1920,Gymnastics,23
1928,Athletics,23
1964,Volleyball,23
1964,Water Polo,23
1924,Rowing,23
1992,Table Tennis,23
2004,Athletics,23
1972,Modern Pentathlon,23
1964,Cycling,23
1988,Ice Hockey,23
1984,Sailing,23
1968,Rowing,23
2004,Athletics,23
2012,Fencing,23
1920,Water Polo,23
1988,Volleyball,23
1928,Football,23
1992,Canoeing,23
1928,Rowing,23
1960,Water Polo,23
1984,Diving,23
1988,Athletics,23
1976,Handball,23
2004,Swimming,23
1952,Rowing,23
2016,Athletics,23
1980,Handball,23
1972,Cross Country Skiing,23
2002,Alpine Skiing,23
1976,Sailing,23
2012,Athletics,23
2000,Athletics,23
1924,Wrestling,23
2014,Ice Hockey,23
1984,Athletics,23
1956,Fencing,23
2004,Cycling,23
1992,Diving,23
2002,Luge,23
1972,Swimming,23
1972,Hockey,23
1976,Alpine Skiing,23
2008,Athletics,23
1948,Rowing,23
1936,Athletics,23
1996,Boxing,23
1900,Athletics,23
2012,Cycling,23
1984,Canoeing,23
1998,Bobsleigh,23
1976,Rowing,23
2006,Bobsleigh,23
1972,Handball,23
1924,Athletics,23
1972,Football,23
1988,Cycling,23
2010,Ice Hockey,23
1992,Cycling,23
1968,Football,23
1996,Boxing,23
2004,Archery,23
2002,Luge,23
2010,Alpine Skiing,23
2016,Football,23
1928,Nordic Combined,23
1948,Gymnastics,23
1968,Rowing,23
1984,Judo,23
1972,Boxing,23
2004,Weightlifting,23
1936,Hockey,23
1996,Athletics,23
1988,Shooting,23
1992,Boxing,23
1948,Gymnastics,23
1928,Athletics,23
1984,Athletics,23
1992,Biathlon,23
1992,Rowing,23
2006,Biathlon,23
1968,Athletics,23
2012,Athletics,23
1996,Swimming,23
1980,Swimming,23
2008,Swimming,23
2016,Athletics,23
1972,Athletics,23
1976,Football,23
1952,Weightlifting,23
1984,Athletics,23
1988,Modern Pentathlon,23
1912,Athletics,23
1920,Rowing,23
1984,Volleyball,23
1996,Football,23
1908,Athletics,23
1960,Cycling,23
1992,Hockey,23
2000,Football,23
2000,Volleyball,23
2008,Weightlifting,23
1980,Diving,23
2014,Snowboarding,23
2002,Bobsleigh,23
2004,Weightlifting,23
1992,Ice Hockey,23
2010,Speed Skating,23
1968,Volleyball,23
1984,Ice Hockey,23
1936,Boxing,23
2014,Ski Jumping,23
1976,Cycling,23
1920,Modern Pentathlon,23
1988,Biathlon,23
2004,Rowing,23
2000,Swimming,23
2016,Rhythmic Gymnastics,23
1976,Water Polo,23
2004,Trampolining,23
1980,Boxing,23
1992,Handball,23
1976,Ice Hockey,23
2016,Volleyball,23
1908,Rugby,23
1928,Athletics,23
1956,Rowing,23
1972,Alpine Skiing,23
1980,Boxing,23
1972,Water Polo,23
1992,Basketball,23
2008,Sailing,23
1988,Athletics,23
2012,Swimming,23
2004,Rowing,23
2012,Water Polo,23
1964,Cycling,23
1996,Tennis,23
1964,Football,23
1948,Wrestling,23
1948,Gymnastics,23
1964,Gymnastics,23
1976,Fencing,23
1972,Boxing,23
2006,Alpine Skiing,23
2000,Athletics,23
2000,Rowing,23
1912,Athletics,23
2000,Swimming,23
2016,Swimming,23
1980,Rowing,23
1972,Rowing,23
2004,Athletics,23
2000,Fencing,23
1976,Boxing,23
2004,Cycling,23
1920,Athletics,23
2010,Alpine Skiing,23
1994,Ice Hockey,23
1976,Archery,23
2008,Athletics,23
1952,Football,23
2008,Swimming,23
2012,Athletics,23
1980,Hockey,23
1956,Athletics,23
2008,Weightlifting,23
2004,Athletics,23
2012,Canoeing,23
1960,Rowing,23
1972,Athletics,23
2004,Swimming,23
1988,Volleyball,23
1992,Nordic Combined,23
1952,Ice Hockey,23
1908,Gymnastics,23
1988,Football,23
1996,Athletics,23
1968,Alpine Skiing,23
1932,Ice Hockey,23
2016,Judo,23
1988,Basketball,23
1992,Athletics,23
1952,Shooting,23
1994,Ice Hockey,23
1992,Ice Hockey,23
1984,Swimming,23
1972,Athletics,23
1980,Boxing,23
1960,Boxing,23
2010,Short Track Speed Skating,23
2004,Canoeing,23
1976,Wrestling,23
2016,Athletics,23
1988,Sailing,23
2004,Basketball,23
1976,Athletics,23
2008,Volleyball,23
1992,Hockey,23
2004,Cycling,23
1960,Boxing,23
1948,Athletics,23
2016,Fencing,23
2016,Weightlifting,23
2008,Canoeing,23
2012,Athletics,23
2000,Football,23
1996,Athletics,23
1976,Speed Skating,23
1920,Ice Hockey,23
1984,Wrestling,23
1956,Rowing,23
1928,Athletics,23
2004,Wrestling,23
2008,Weightlifting,23
1964,Cycling,23
1980,Athletics,23
2016,Boxing,23
1984,Boxing,23
2000,Handball,23
2000,Athletics,23
2004,Fencing,23
1996,Baseball,23
1988,Athletics,23
1976,Athletics,23
1976,Athletics,23
1968,Rowing,23
1968,Athletics,23
1956,Basketball,23
1984,Judo,23
1984,Wrestling,23
1976,Weightlifting,23
1988,Cycling,23
1924,Cycling,23
1992,Athletics,23
1968,Basketball,23
1988,Athletics,23
2016,Diving,23
1996,Badminton,23
2004,Athletics,23
1968,Water Polo,23
1988,Canoeing,23
1992,Judo,23
2014,Short Track Speed Skating,23
2004,Rowing,23
2016,Fencing,23
1988,Athletics,23
1980,Athletics,23
2006,Figure Skating,23
1964,Boxing,23
2004,Hockey,23
2008,Canoeing,23
1964,Cycling,23
2012,Weightlifting,23
1988,Cycling,23
1988,Ice Hockey,23
2004,Weightlifting,23
1988,Weightlifting,23
2016,Athletics,23
2016,Football,23
2000,Diving,23
1936,Athletics,23
1948,Cycling,23
2008,Swimming,23
1952,Basketball,23
2016,Wrestling,23
1998,Ice Hockey,23
1932,Athletics,23
1984,Judo,23
1996,Archery,23
1980,Boxing,23
2000,Football,23
1992,Baseball,23
1988,Athletics,23
2012,Sailing,23
1992,Luge,23
1994,Ice Hockey,23
1952,Speed Skating,23
1952,Gymnastics,23
1992,Shooting,23
1952,Basketball,23
1984,Alpine Skiing,23
1964,Fencing,23
1988,Volleyball,23
1968,Boxing,23
2012,Table Tennis,23
1988,Water Polo,23
1988,Archery,23
1960,Alpine Skiing,23
2012,Football,23
1972,Swimming,23
2008,Beach Volleyball,23
2008,Wrestling,23
1996,Cycling,23
1956,Athletics,23
2004,Rowing,23
2002,Ice Hockey,23
1984,Cycling,23
1904,Swimming,23
1988,Athletics,23
2008,Gymnastics,23
1936,Athletics,23
1968,Football,23
1952,Athletics,23
1980,Wrestling,23
2000,Volleyball,23
1996,Athletics,23
1992,Handball,23
1996,Canoeing,23
2008,Athletics,23
1992,Wrestling,23
2012,Weightlifting,23
2000,Athletics,23
2004,Football,23
1976,Boxing,23
1988,Canoeing,23
2012,Diving,23
2012,Weightlifting,23
1964,Alpine Skiing,23
2016,Swimming,23
2012,Athletics,23
2004,Wrestling,23
2012,Hockey,23
1992,Volleyball,23
1976,Athletics,23
1992,Wrestling,23
1988,Tennis,23
1920,Football,23
1984,Judo,23
2016,Handball,23
1948,Gymnastics,23
1908,Sailing,23
1912,Football,23
1928,Boxing,23
1960,Fencing,23
1996,Canoeing,23
1984,Cycling,23
1968,Wrestling,23
1964,Speed Skating,23
1984,Cross Country Skiing,23
1996,Beach Volleyball,23
2012,Football,23
1976,Athletics,23
1976,Athletics,23
2008,Athletics,23
1988,Athletics,23
2006,Snowboarding,23
1968,Athletics,23
1988,Athletics,23
1956,Swimming,23
1984,Sailing,23
1964,Fencing,23
1924,Wrestling,23
1976,Football,23
2012,Taekwondo,23
1998,Speed Skating,23
1992,Athletics,23
1936,Football,23
2000,Athletics,23
2012,Football,23
1988,Water Polo,23
1968,Football,23
2016,Swimming,23
1948,Wrestling,23
2016,Fencing,23
1992,Baseball,23
1992,Canoeing,23
2008,Water Polo,23
2000,Swimming,23
1992,Sailing,23
2012,Handball,23
1988,Judo,23
2000,Diving,23
2012,Swimming,23
1936,Rowing,23
1988,Volleyball,23
2000,Boxing,23
1992,Rowing,23
2000,Swimming,23
2006,Alpine Skiing,23
1992,Alpine Skiing,23
1952,Boxing,23
1992,Figure Skating,23
1996,Tennis,23
1948,Athletics,23
2000,Water Polo,23
1932,Water Polo,23
1984,Athletics,23
1992,Rowing,23
1980,Football,23
2016,Badminton,23
1900,Tug-Of-War,23
1972,Athletics,23
1984,Volleyball,23
1972,Athletics,23
2000,Rowing,23
1936,Hockey,23
1972,Swimming,23
1972,Volleyball,23
1968,Athletics,23
2016,Canoeing,23
1984,Weightlifting,23
1984,Boxing,23
2000,Wrestling,23
1994,Biathlon,23
2002,Snowboarding,23
1976,Handball,23
2012,Rowing,23
1988,Ski Jumping,23
1968,Water Polo,23
1988,Volleyball,23
2004,Softball,23
1984,Sailing,23
1972,Wrestling,23
1964,Canoeing,23
1972,Volleyball,23
1984,Sailing,23
2004,Softball,23
1960,Football,23
2006,Alpine Skiing,23
1964,Water Polo,23
2004,Rowing,23
1988,Wrestling,23
1994,Alpine Skiing,23
1956,Rowing,23
1968,Basketball,23
1984,Volleyball,23
1972,Wrestling,23
2000,Basketball,23
1948,Gymnastics,23
1984,Volleyball,23
1984,Football,23
1920,Swimming,23
2016,Swimming,23
2012,Athletics,23
1972,Athletics,23
1972,Rowing,23
1976,Athletics,23
1988,Football,23
1976,Volleyball,23
2008,Athletics,23
2002,Ice Hockey,23
1980,Volleyball,23
1960,Athletics,23
2004,Volleyball,23
1964,Wrestling,23
