year,event,value
1996,Boxing,172
1996,Athletics,172
2004,Athletics,172
2008,Athletics,172
1996,Swimming,172
2000,Swimming,172
2006,Speed Skating,172
2010,Speed Skating,172
2014,Speed Skating,172
1964,Swimming,172
1964,Football,172
1996,Boxing,172
1972,Archery,172
2012,Football,172
2000,Synchronized Swimming,172
1976,Athletics,172
2004,Water Polo,172
1924,Boxing,172
1972,Athletics,172
1956,Ice Hockey,172
1928,Athletics,172
1992,Alpine Skiing,172
1994,Alpine Skiing,172
1998,Alpine Skiing,172
2002,Alpine Skiing,172
1996,Athletics,172
2000,Athletics,172
2016,Athletics,172
2012,Athletics,172
1988,Swimming,172
1992,Swimming,172
1968,Football,172
1998,Speed Skating,172
2002,Speed Skating,172
2012,Synchronized Swimming,172
1992,Biathlon,172
1980,Gymnastics,172
2012,Football,172
1972,Sailing,172
2000,Football,172
2014,Snowboarding,172
1968,Wrestling,172
1984,Athletics,172
1972,Athletics,172
1968,Football,172
1964,Athletics,172
1994,Cross Country Skiing,172
2008,Tennis,172
2014,Snowboarding,172
1960,Fencing,172
1964,Fencing,172
1968,Fencing,172
2016,Rowing,172
1996,Badminton,172
1968,Boxing,172
1936,Athletics,172
1976,Volleyball,172
1980,Handball,172
1984,Handball,172
1988,Athletics,172
1996,Athletics,172
2000,Athletics,172
2004,Athletics,172
2008,Athletics,172
2012,Athletics,172
2016,Athletics,172
2006,Speed Skating,172
2010,Speed Skating,172
2014,Speed Skating,172
1968,Boxing,172
1972,Boxing,172
1976,Cycling,172
2016,Rugby Sevens,172
1956,Athletics,172
1960,Athletics,172
1964,Athletics,172
1968,Cross Country Skiing,172
1968,Biathlon,172
2016,Boxing,172
1992,Athletics,172
2008,Cycling,172
2012,Cycling,172
1972,Biathlon,172
1976,Cross Country Skiing,172
1980,Biathlon,172
1976,Alpine Skiing,172
2014,Freestyle Skiing,172
2012,Sailing,172
2016,Sailing,172
2008,Handball,172
1988,Athletics,172
1972,Athletics,172
1976,Shooting,172
1968,Boxing,172
1968,Football,172
2004,Rowing,172
2008,Rowing,172
2012,Rowing,172
1952,Alpine Skiing,172
1992,Short Track Speed Skating,172
1994,Short Track Speed Skating,172
1964,Volleyball,172
2010,Nordic Combined,172
2014,Nordic Combined,172
1992,Athletics,172
1976,Canoeing,172
1980,Canoeing,172
1984,Canoeing,172
1984,Weightlifting,172
1972,Athletics,172
2008,Diving,172
2012,Diving,172
2016,Diving,172
1984,Wrestling,172
1968,Athletics,172
2016,Hockey,172
1984,Weightlifting,172
2016,Athletics,172
2004,Wrestling,172
1976,Shooting,172
2008,Swimming,172
2002,Ice Hockey,172
2006,Ice Hockey,172
2012,Cycling,172
1998,Freestyle Skiing,172
2002,Freestyle Skiing,172
2006,Freestyle Skiing,172
2000,Athletics,172
2012,Wrestling,172
2012,Swimming,172
2016,Swimming,172
1998,Freestyle Skiing,172
2008,Athletics,172
1992,Athletics,172
1996,Athletics,172
1988,Luge,172
1992,Luge,172
1976,Speed Skating,172
1968,Cross Country Skiing,172
2004,Athletics,172
1992,Wrestling,172
1996,Wrestling,172
1936,Athletics,172
1920,Athletics,172
1924,Athletics,172
1928,Athletics,172
1964,Hockey,172
2016,Trampolining,172
1992,Baseball,172
2016,Hockey,172
1968,Wrestling,172
1976,Rowing,172
1980,Rowing,172
1960,Football,172
1972,Boxing,172
2012,Basketball,172
1988,Handball,172
1992,Handball,172
1992,Boxing,172
1996,Boxing,172
2000,Boxing,172
1968,Boxing,172
1996,Fencing,172
1960,Sailing,172
2008,Swimming,172
2012,Swimming,172
1964,Ice Hockey,172
1968,Ice Hockey,172
1976,Ice Hockey,172
2000,Athletics,172
2012,Athletics,172
1988,Football,172
2014,Nordic Combined,172
1968,Cross Country Skiing,172
1972,Cross Country Skiing,172
1976,Cross Country Skiing,172
1964,Bobsleigh,172
1968,Bobsleigh,172
1972,Bobsleigh,172
1976,Bobsleigh,172
1980,Shooting,172
2016,Athletics,172
2012,Diving,172
2016,Synchronized Swimming,172
1924,Fencing,172
1928,Fencing,172
1932,Fencing,172
1936,Fencing,172
1988,Shooting,172
1980,Shooting,172
1992,Biathlon,172
2016,Rugby Sevens,172
1960,Fencing,172
1964,Fencing,172
1968,Fencing,172
1992,Shooting,172
1992,Athletics,172
1996,Athletics,172
1948,Athletics,172
1952,Athletics,172
2008,Swimming,172
1996,Wrestling,172
1984,Weightlifting,172
1988,Football,172
1988,Cycling,172
2014,Short Track Speed Skating,172
1984,Weightlifting,172
1960,Athletics,172
1976,Shooting,172
1976,Judo,172
1912,Athletics,172
1976,Rowing,172
1936,Basketball,172
2004,Handball,172
2004,Fencing,172
1964,Swimming,172
1998,Luge,172
2004,Cycling,172
1960,Football,172
1980,Bobsleigh,172
2014,Snowboarding,172
1968,Shooting,172
1972,Weightlifting,172
1994,Speed Skating,172
2016,Archery,172
1924,Athletics,172
1960,Swimming,172
1996,Football,172
2012,Cycling,172
1984,Rowing,172
1988,Rowing,172
2000,Handball,172
2004,Handball,172
2008,Handball,172
2008,Swimming,172
1972,Archery,172
1968,Shooting,172
1976,Shooting,172
2004,Handball,172
2008,Handball,172
2016,Water Polo,172
1984,Boxing,172
1988,Ice Hockey,172
2008,Tennis,172
2012,Tennis,172
1932,Athletics,172
1936,Athletics,172
1980,Athletics,172
2004,Cycling,172
2008,Cycling,172
2012,Cycling,172
2008,Rhythmic Gymnastics,172
1968,Shooting,172
1980,Football,172
1972,Hockey,172
1988,Cycling,172
1992,Cycling,172
1988,Boxing,172
1996,Boxing,172
1996,Athletics,172
2000,Athletics,172
1968,Athletics,172
1972,Athletics,172
1968,Football,172
2016,Hockey,172
1976,Sailing,172
2014,Cross Country Skiing,172
2008,Athletics,172
2016,Boxing,172
2004,Athletics,172
1992,Athletics,172
1988,Judo,172
2008,Football,172
2016,Football,172
1968,Ice Hockey,172
1992,Cycling,172
1980,Swimming,172
1968,Hockey,172
1960,Fencing,172
1972,Rowing,172
1976,Rowing,172
2008,Sailing,172
1976,Weightlifting,172
1976,Cross Country Skiing,172
1976,Athletics,172
1984,Sailing,172
1988,Sailing,172
1992,Sailing,172
1996,Sailing,172
2000,Sailing,172
1984,Cycling,172
1972,Weightlifting,172
2010,Figure Skating,172
2016,Athletics,172
1988,Diving,172
1992,Diving,172
2000,Diving,172
2010,Short Track Speed Skating,172
2014,Short Track Speed Skating,172
2008,Athletics,172
1952,Athletics,172
2004,Athletics,172
2008,Sailing,172
1992,Swimming,172
1968,Fencing,172
2016,Athletics,172
1976,Athletics,172
1980,Athletics,172
1960,Athletics,172
1964,Athletics,172
1968,Athletics,172
1996,Athletics,172
2000,Tennis,172
2004,Tennis,172
1964,Swimming,172
2008,Athletics,172
1996,Boxing,172
2012,Athletics,172
1996,Fencing,172
2000,Fencing,172
1992,Badminton,172
1996,Badminton,172
1964,Weightlifting,172
1928,Cycling,172
1988,Wrestling,172
2012,Judo,172
2016,Judo,172
2004,Athletics,172
1980,Equestrianism,172
1968,Wrestling,172
1972,Wrestling,172
2004,Handball,172
2010,Alpine Skiing,172
2014,Alpine Skiing,172
1960,Canoeing,172
2016,Cycling,172
2016,Football,172
1960,Cycling,172
1964,Fencing,172
1988,Athletics,172
1980,Canoeing,172
1964,Athletics,172
1992,Cross Country Skiing,172
2012,Canoeing,172
2016,Canoeing,172
1976,Athletics,172
1988,Athletics,172
1996,Athletics,172
1980,Football,172
2016,Cycling,172
2000,Canoeing,172
2004,Canoeing,172
2008,Canoeing,172
2012,Canoeing,172
2016,Canoeing,172
1964,Fencing,172
2008,Judo,172
1960,Cycling,172
2000,Athletics,172
1980,Swimming,172
1984,Cross Country Skiing,172
1928,Athletics,172
1996,Athletics,172
1972,Canoeing,172
1988,Sailing,172
1972,Bobsleigh,172
1976,Bobsleigh,172
1980,Bobsleigh,172
1960,Athletics,172
1976,Archery,172
1960,Gymnastics,172
1964,Gymnastics,172
1992,Canoeing,172
1996,Canoeing,172
2000,Canoeing,172
1984,Ski Jumping,172
2016,Athletics,172
1996,Canoeing,172
2000,Canoeing,172
1992,Luge,172
1994,Luge,172
2000,Archery,172
2004,Archery,172
2008,Archery,172
2012,Archery,172
2016,Archery,172
2004,Handball,172
1960,Biathlon,172
1964,Biathlon,172
1976,Luge,172
1984,Luge,172
1968,Rowing,172
1972,Rowing,172
1976,Rowing,172
1980,Rowing,172
1988,Rowing,172
1992,Rowing,172
2000,Football,172
2004,Football,172
2008,Football,172
1992,Fencing,172
1996,Fencing,172
2016,Fencing,172
1988,Athletics,172
1988,Athletics,172
1996,Wrestling,172
1912,Athletics,172
2006,Cross Country Skiing,172
2010,Cross Country Skiing,172
1996,Athletics,172
2000,Athletics,172
1952,Athletics,172
1996,Sailing,172
2000,Judo,172
2004,Judo,172
1992,Athletics,172
1996,Swimming,172
2012,Athletics,172
1980,Football,172
2016,Equestrianism,172
2012,Handball,172
2016,Handball,172
2000,Weightlifting,172
1976,Fencing,172
1964,Athletics,172
2008,Athletics,172
1972,Athletics,172
1976,Athletics,172
1980,Athletics,172
1976,Boxing,172
2000,Athletics,172
2004,Athletics,172
1980,Diving,172
2000,Triathlon,172
1964,Football,172
2008,Tennis,172
2012,Tennis,172
2016,Tennis,172
2012,Football,172
2008,Football,172
2016,Football,172
1960,Fencing,172
1964,Fencing,172
1968,Fencing,172
1972,Fencing,172
1988,Boxing,172
2012,Athletics,172
2012,Swimming,172
2016,Swimming,172
1984,Swimming,172
1976,Handball,172
2006,Alpine Skiing,172
2002,Cross Country Skiing,172
2006,Cross Country Skiing,172
2010,Cross Country Skiing,172
1972,Athletics,172
1996,Athletics,172
1996,Athletics,172
2000,Athletics,172
2004,Athletics,172
2008,Athletics,172
1964,Sailing,172
1984,Athletics,172
1992,Baseball,172
1976,Cycling,172
1984,Cycling,172
1988,Cycling,172
2016,Athletics,172
1956,Athletics,172
1960,Athletics,172
2004,Athletics,172
2008,Athletics,172
2012,Athletics,172
1976,Boxing,172
1992,Football,172
2004,Canoeing,172
2002,Curling,172
1964,Gymnastics,172
1968,Gymnastics,172
1988,Cross Country Skiing,172
1992,Cross Country Skiing,172
1994,Cross Country Skiing,172
1952,Rowing,172
1956,Equestrianism,172
1960,Equestrianism,172
2014,Luge,172
1900,Athletics,172
2000,Athletics,172
1984,Wrestling,172
1988,Wrestling,172
1976,Cross Country Skiing,172
2014,Snowboarding,172
2016,Taekwondo,172
1968,Athletics,172
2016,Shooting,172
1996,Synchronized Swimming,172
1984,Alpine Skiing,172
1988,Alpine Skiing,172
1960,Cycling,172
1992,Cycling,172
2008,Cycling,172
1960,Cycling,172
1976,Cycling,172
2000,Modern Pentathlon,172
1964,Athletics,172
1968,Athletics,172
1912,Athletics,172
1924,Athletics,172
1984,Wrestling,172
1976,Shooting,172
1980,Shooting,172
2000,Rowing,172
2004,Rowing,172
1984,Cycling,172
1988,Wrestling,172
1992,Wrestling,172
1996,Wrestling,172
1972,Cross Country Skiing,172
1976,Cross Country Skiing,172
2010,Cross Country Skiing,172
2004,Football,172
1980,Judo,172
1968,Sailing,172
1972,Sailing,172
1984,Swimming,172
1972,Volleyball,172
2008,Football,172
2016,Rugby Sevens,172
2004,Football,172
1952,Modern Pentathlon,172
1956,Modern Pentathlon,172
1960,Modern Pentathlon,172
2016,Rugby Sevens,172
1980,Swimming,172
2016,Rugby Sevens,172
1984,Athletics,172
1988,Athletics,172
1992,Athletics,172
1976,Rowing,172
1980,Rowing,172
1988,Athletics,172
1980,Sailing,172
1996,Diving,172
2000,Diving,172
2004,Diving,172
2008,Diving,172
1972,Athletics,172
1960,Alpine Skiing,172
1964,Alpine Skiing,172
1968,Alpine Skiing,172
2016,Hockey,172
1980,Cross Country Skiing,172
2014,Nordic Combined,172
1964,Ice Hockey,172
1972,Ice Hockey,172
1994,Freestyle Skiing,172
1998,Freestyle Skiing,172
1968,Rowing,172
1980,Swimming,172
1984,Athletics,172
1988,Cycling,172
1996,Cycling,172
2000,Cycling,172
2004,Cycling,172
2008,Cycling,172
1972,Diving,172
2000,Canoeing,172
2004,Rowing,172
1988,Fencing,172
1992,Fencing,172
1996,Fencing,172
2000,Fencing,172
2004,Equestrianism,172
2016,Swimming,172
2000,Triathlon,172
2004,Triathlon,172
2012,Wrestling,172
2004,Fencing,172
2000,Swimming,172
2004,Swimming,172
1972,Swimming,172
2016,Athletics,172
1964,Football,172
1972,Boxing,172
2006,Luge,172
2010,Luge,172
1992,Equestrianism,172
1988,Boxing,172
2000,Swimming,172
2004,Swimming,172
1976,Gymnastics,172
1984,Gymnastics,172
1992,Athletics,172
2016,Rugby Sevens,172
1964,Canoeing,172
1952,Modern Pentathlon,172
1976,Shooting,172
1980,Shooting,172
1960,Shooting,172
1960,Fencing,172
1992,Athletics,172
2000,Sailing,172
2004,Sailing,172
2012,Sailing,172
2008,Football,172
1984,Judo,172
1976,Rowing,172
1980,Basketball,172
1952,Shooting,172
1956,Shooting,172
1960,Shooting,172
1964,Shooting,172
1968,Shooting,172
2008,Athletics,172
2000,Athletics,172
2004,Athletics,172
2008,Athletics,172
2012,Athletics,172
1980,Football,172
1996,Sailing,172
2000,Sailing,172
1988,Football,172
1956,Fencing,172
1960,Fencing,172
2016,Triathlon,172
1988,Judo,172
1972,Cycling,172
1968,Biathlon,172
1972,Biathlon,172
1968,Equestrianism,172
1972,Equestrianism,172
1976,Equestrianism,172
1968,Bobsleigh,172
1984,Archery,172
1972,Athletics,172
1960,Canoeing,172
1976,Swimming,172
2006,Ice Hockey,172
2000,Athletics,172
2012,Athletics,172
2016,Athletics,172
1956,Shooting,172
1960,Shooting,172
1964,Shooting,172
1994,Alpine Skiing,172
1998,Alpine Skiing,172
1976,Cycling,172
1968,Ski Jumping,172
1988,Biathlon,172
1992,Biathlon,172
1994,Biathlon,172
2012,Cycling,172
1972,Athletics,172
2002,Ice Hockey,172
2006,Ice Hockey,172
2010,Ice Hockey,172
1964,Volleyball,172
1972,Athletics,172
2008,Gymnastics,172
2004,Weightlifting,172
2008,Weightlifting,172
2012,Weightlifting,172
1972,Canoeing,172
1996,Cycling,172
1964,Volleyball,172
1968,Volleyball,172
1972,Volleyball,172
1976,Volleyball,172
1948,Cross Country Skiing,172
2016,Football,172
2006,Ice Hockey,172
2010,Ice Hockey,172
1980,Ice Hockey,172
1928,Football,172
1988,Handball,172
1996,Weightlifting,172
1980,Equestrianism,172
1988,Wrestling,172
1992,Wrestling,172
1992,Athletics,172
1960,Boxing,172
1994,Ice Hockey,172
2012,Athletics,172
2016,Athletics,172
1984,Boxing,172
2016,Athletics,172
1980,Football,172
2000,Football,172
2004,Wrestling,172
2012,Wrestling,172
1976,Speed Skating,172
2004,Swimming,172
2004,Boxing,172
1992,Canoeing,172
1996,Canoeing,172
1996,Volleyball,172
2000,Beach Volleyball,172
2008,Beach Volleyball,172
1968,Ski Jumping,172
2016,Rugby Sevens,172
2016,Swimming,172
1956,Athletics,172
1960,Athletics,172
1964,Athletics,172
1988,Cycling,172
2016,Football,172
2004,Taekwondo,172
1960,Hockey,172
1984,Judo,172
1984,Athletics,172
1988,Athletics,172
1956,Canoeing,172
1960,Canoeing,172
1968,Cycling,172
1972,Cycling,172
1976,Cycling,172
2004,Athletics,172
2008,Athletics,172
1968,Shooting,172
2002,Ice Hockey,172
2000,Swimming,172
2008,Swimming,172
2000,Wrestling,172
2004,Wrestling,172
2008,Wrestling,172
2012,Synchronized Swimming,172
2016,Synchronized Swimming,172
1976,Boxing,172
1972,Shooting,172
1976,Shooting,172
1972,Shooting,172
1976,Football,172
1980,Judo,172
1996,Football,172
2000,Football,172
1976,Football,172
1964,Cycling,172
1980,Boxing,172
2008,Rhythmic Gymnastics,172
2012,Rhythmic Gymnastics,172
2012,Taekwondo,172
1992,Biathlon,172
1994,Biathlon,172
1998,Biathlon,172
2002,Biathlon,172
2006,Biathlon,172
1968,Swimming,172
1972,Swimming,172
1992,Athletics,172
1960,Cycling,172
2016,Sailing,172
1960,Athletics,172
2004,Gymnastics,172
2000,Cycling,172
2008,Badminton,172
1988,Wrestling,172
1992,Equestrianism,172
1996,Equestrianism,172
2000,Equestrianism,172
2008,Wrestling,172
1972,Nordic Combined,172
2012,Badminton,172
2016,Badminton,172
1972,Biathlon,172
1992,Luge,172
1994,Luge,172
1956,Ski Jumping,172
1960,Ski Jumping,172
1972,Bobsleigh,172
1976,Bobsleigh,172
1960,Water Polo,172
1992,Diving,172
1996,Diving,172
2000,Diving,172
2004,Diving,172
2008,Diving,172
1980,Boxing,172
2004,Triathlon,172
1988,Football,172
2012,Athletics,172
1928,Gymnastics,172
1932,Gymnastics,172
1936,Gymnastics,172
1948,Gymnastics,172
1952,Gymnastics,172
1980,Alpine Skiing,172
1972,Cycling,172
2008,Boxing,172
2002,Figure Skating,172
2006,Figure Skating,172
2010,Figure Skating,172
1968,Boxing,172
1936,Football,172
1960,Sailing,172
1984,Athletics,172
1988,Athletics,172
1976,Rowing,172
1964,Judo,172
2002,Alpine Skiing,172
2006,Alpine Skiing,172
2010,Alpine Skiing,172
2014,Alpine Skiing,172
1994,Cross Country Skiing,172
2002,Cross Country Skiing,172
1960,Swimming,172
1964,Swimming,172
1964,Speed Skating,172
1984,Canoeing,172
2008,Football,172
2012,Football,172
2016,Football,172
2000,Canoeing,172
2004,Canoeing,172
1980,Cross Country Skiing,172
1984,Cross Country Skiing,172
1988,Cross Country Skiing,172
1992,Cross Country Skiing,172
1956,Swimming,172
1960,Swimming,172
1964,Swimming,172
1972,Gymnastics,172
2010,Alpine Skiing,172
1980,Swimming,172
2014,Bobsleigh,172
1980,Cross Country Skiing,172
1984,Cross Country Skiing,172
1920,Athletics,172
1924,Athletics,172
1928,Athletics,172
1992,Speed Skating,172
1994,Speed Skating,172
2016,Football,172
2002,Ice Hockey,172
1980,Fencing,172
1960,Athletics,172
1988,Synchronized Swimming,172
1992,Synchronized Swimming,172
2010,Figure Skating,172
2016,Hockey,172
2004,Athletics,172
2012,Athletics,172
2014,Curling,172
1972,Rowing,172
1998,Ski Jumping,172
2004,Gymnastics,172
1996,Rowing,172
2000,Rowing,172
1912,Athletics,172
2008,Shooting,172
2016,Shooting,172
2016,Athletics,172
2012,Athletics,172
1956,Swimming,172
1988,Rowing,172
1992,Rowing,172
1964,Athletics,172
1968,Athletics,172
1972,Wrestling,172
1976,Wrestling,172
1984,Handball,172
1988,Handball,172
1976,Shooting,172
1980,Shooting,172
1984,Shooting,172
1988,Shooting,172
1992,Shooting,172
1976,Wrestling,172
1980,Wrestling,172
1984,Wrestling,172
1988,Wrestling,172
1984,Wrestling,172
1988,Wrestling,172
2012,Athletics,172
2000,Hockey,172
1968,Speed Skating,172
1968,Shooting,172
2012,Table Tennis,172
2016,Sailing,172
1972,Athletics,172
2008,Swimming,172
1996,Rhythmic Gymnastics,172
2000,Rhythmic Gymnastics,172
1972,Speed Skating,172
2008,Athletics,172
1976,Rowing,172
2000,Fencing,172
2012,Triathlon,172
2010,Speed Skating,172
1992,Synchronized Swimming,172
2004,Weightlifting,172
2012,Athletics,172
2016,Boxing,172
1960,Shooting,172
1964,Shooting,172
2016,Boxing,172
1996,Swimming,172
1960,Athletics,172
1964,Shooting,172
1964,Fencing,172
1968,Fencing,172
1956,Boxing,172
1960,Boxing,172
1996,Shooting,172
2004,Swimming,172
2008,Swimming,172
1988,Sailing,172
1992,Sailing,172
1996,Sailing,172
1972,Hockey,172
1976,Hockey,172
1988,Boxing,172
1992,Boxing,172
2004,Athletics,172
2008,Sailing,172
2012,Sailing,172
1956,Athletics,172
1960,Athletics,172
1992,Table Tennis,172
1996,Table Tennis,172
2000,Table Tennis,172
2010,Speed Skating,172
2014,Speed Skating,172
1928,Athletics,172
1932,Athletics,172
1972,Volleyball,172
1960,Swimming,172
2014,Ski Jumping,172
1960,Water Polo,172
1964,Water Polo,172
1964,Ski Jumping,172
1972,Boxing,172
1972,Volleyball,172
1980,Athletics,172
2004,Water Polo,172
2004,Shooting,172
1976,Athletics,172
1980,Athletics,172
1996,Rhythmic Gymnastics,172
1992,Shooting,172
2000,Modern Pentathlon,172
1964,Cycling,172
1968,Cycling,172
2012,Athletics,172
2012,Table Tennis,172
2016,Sailing,172
2016,Sailing,172
2008,Athletics,172
2002,Ski Jumping,172
1992,Athletics,172
1996,Athletics,172
1960,Shooting,172
1960,Cycling,172
1980,Cycling,172
1952,Hockey,172
1984,Athletics,172
1988,Athletics,172
2016,Football,172
2000,Boxing,172
2010,Alpine Skiing,172
2014,Freestyle Skiing,172
2016,Cycling,172
2000,Water Polo,172
1952,Gymnastics,172
1956,Gymnastics,172
2000,Football,172
2008,Football,172
1960,Hockey,172
1964,Hockey,172
1968,Hockey,172
1992,Athletics,172
1976,Hockey,172
2016,Shooting,172
2012,Athletics,172
2016,Athletics,172
1972,Hockey,172
2012,Hockey,172
2016,Hockey,172
1956,Athletics,172
1960,Athletics,172
1964,Athletics,172
2016,Athletics,172
1972,Hockey,172
1998,Luge,172
2002,Luge,172
2006,Skeleton,172
1972,Swimming,172
1994,Ski Jumping,172
1998,Ski Jumping,172
2006,Cross Country Skiing,172
2002,Ice Hockey,172
2006,Ice Hockey,172
2010,Ice Hockey,172
2014,Ice Hockey,172
1992,Sailing,172
2016,Shooting,172
1972,Equestrianism,172
1996,Swimming,172
2000,Swimming,172
1992,Cycling,172
2004,Swimming,172
1972,Ice Hockey,172
2016,Handball,172
1992,Sailing,172
2012,Swimming,172
1976,Swimming,172
1976,Swimming,172
2012,Swimming,172
1960,Cycling,172
1988,Alpine Skiing,172
2012,Rhythmic Gymnastics,172
2002,Curling,172
2006,Curling,172
1996,Softball,172
1992,Football,172
1992,Athletics,172
1968,Fencing,172
1936,Fencing,172
1948,Fencing,172
2012,Cycling,172
2012,Shooting,172
1988,Judo,172
1960,Hockey,172
1996,Athletics,172
1960,Weightlifting,172
2000,Boxing,172
2004,Boxing,172
2004,Athletics,172
2008,Athletics,172
1988,Boxing,172
1960,Cycling,172
1996,Swimming,172
1972,Swimming,172
1976,Swimming,172
1980,Swimming,172
2016,Football,172
1996,Equestrianism,172
2000,Equestrianism,172
2004,Equestrianism,172
1952,Athletics,172
2012,Athletics,172
2016,Athletics,172
1968,Canoeing,172
1972,Canoeing,172
1976,Canoeing,172
2008,Athletics,172
1960,Cycling,172
1960,Canoeing,172
1996,Athletics,172
2010,Bobsleigh,172
1972,Archery,172
1976,Archery,172
1980,Archery,172
1984,Rowing,172
1996,Beach Volleyball,172
2012,Athletics,172
2016,Athletics,172
1996,Rhythmic Gymnastics,172
1992,Athletics,172
1972,Sailing,172
1976,Sailing,172
1980,Alpine Skiing,172
1984,Alpine Skiing,172
1988,Alpine Skiing,172
1976,Shooting,172
1980,Shooting,172
1984,Shooting,172
1972,Boxing,172
1976,Boxing,172
1984,Athletics,172
1960,Sailing,172
1936,Athletics,172
1972,Gymnastics,172
1992,Athletics,172
2016,Wrestling,172
2010,Alpine Skiing,172
1968,Wrestling,172
1972,Wrestling,172
1964,Cross Country Skiing,172
1968,Cross Country Skiing,172
2008,Swimming,172
2012,Swimming,172
2016,Swimming,172
1988,Weightlifting,172
1992,Weightlifting,172
1996,Weightlifting,172
2000,Weightlifting,172
2004,Weightlifting,172
1996,Cycling,172
2000,Athletics,172
1976,Handball,172
1980,Handball,172
1980,Hockey,172
2004,Cycling,172
2008,Cycling,172
2012,Cycling,172
2016,Cycling,172
1960,Rowing,172
1972,Canoeing,172
1976,Canoeing,172
1980,Canoeing,172
1984,Handball,172
1988,Handball,172
1992,Handball,172
1964,Football,172
2006,Cross Country Skiing,172
2016,Sailing,172
1964,Bobsleigh,172
1984,Handball,172
1988,Handball,172
2016,Football,172
2000,Sailing,172
2004,Sailing,172
2012,Sailing,172
1972,Athletics,172
1976,Athletics,172
1980,Athletics,172
2010,Luge,172
2014,Luge,172
2002,Bobsleigh,172
1972,Football,172
1972,Alpine Skiing,172
1976,Alpine Skiing,172
1948,Athletics,172
1952,Athletics,172
1956,Athletics,172
1984,Hockey,172
1972,Cross Country Skiing,172
1976,Volleyball,172
1968,Swimming,172
1960,Football,172
1996,Tennis,172
1976,Swimming,172
2014,Alpine Skiing,172
1976,Wrestling,172
1996,Judo,172
2000,Swimming,172
2008,Swimming,172
2012,Swimming,172
1968,Athletics,172
1972,Athletics,172
2004,Athletics,172
2008,Cycling,172
1992,Badminton,172
1996,Badminton,172
2000,Badminton,172
2000,Athletics,172
2004,Athletics,172
2008,Athletics,172
1996,Synchronized Swimming,172
1996,Athletics,172
1936,Athletics,172
1996,Football,172
2008,Hockey,172
1968,Speed Skating,172
1972,Speed Skating,172
1976,Speed Skating,172
1964,Ice Hockey,172
1972,Athletics,172
1976,Athletics,172
2006,Ice Hockey,172
1932,Fencing,172
1936,Fencing,172
1976,Biathlon,172
2004,Hockey,172
2002,Bobsleigh,172
1980,Ice Hockey,172
2000,Swimming,172
2004,Swimming,172
2008,Swimming,172
2000,Archery,172
1976,Weightlifting,172
1972,Bobsleigh,172
1956,Sailing,172
1960,Sailing,172
2010,Ice Hockey,172
1968,Canoeing,172
1972,Canoeing,172
1964,Diving,172
1972,Nordic Combined,172
1960,Weightlifting,172
2010,Speed Skating,172
1992,Athletics,172
2014,Alpine Skiing,172
1972,Athletics,172
1984,Handball,172
2000,Cycling,172
2004,Cycling,172
1980,Ice Hockey,172
1984,Ice Hockey,172
2016,Wrestling,172
1976,Athletics,172
2008,Tennis,172
2012,Tennis,172
1964,Volleyball,172
1968,Volleyball,172
1988,Sailing,172
2004,Swimming,172
2008,Swimming,172
1980,Gymnastics,172
1988,Boxing,172
1924,Equestrianism,172
1928,Equestrianism,172
2008,Shooting,172
1976,Biathlon,172
2004,Equestrianism,172
1956,Bobsleigh,172
1956,Ski Jumping,172
1960,Ski Jumping,172
1988,Wrestling,172
1992,Wrestling,172
1964,Swimming,172
1960,Water Polo,172
1964,Water Polo,172
1972,Equestrianism,172
1976,Equestrianism,172
1972,Shooting,172
1976,Shooting,172
1980,Shooting,172
1984,Athletics,172
2012,Athletics,172
1998,Figure Skating,172
1968,Sailing,172
2000,Sailing,172
1992,Equestrianism,172
1988,Athletics,172
1992,Athletics,172
2004,Weightlifting,172
1992,Badminton,172
1992,Tennis,172
1996,Baseball,172
2004,Baseball,172
1994,Cross Country Skiing,172
2008,Taekwondo,172
1976,Football,172
1960,Football,172
1960,Modern Pentathlon,172
1994,Figure Skating,172
1976,Swimming,172
2000,Synchronized Swimming,172
1976,Diving,172
1980,Diving,172
2016,Rugby Sevens,172
2004,Athletics,172
1960,Weightlifting,172
1960,Weightlifting,172
2016,Boxing,172
1988,Athletics,172
1988,Judo,172
1992,Athletics,172
2000,Swimming,172
2004,Swimming,172
2008,Swimming,172
1912,Athletics,172
2014,Alpine Skiing,172
2016,Athletics,172
2012,Athletics,172
1984,Shooting,172
1988,Synchronized Swimming,172
1992,Synchronized Swimming,172
2000,Synchronized Swimming,172
2004,Synchronized Swimming,172
2008,Wrestling,172
1968,Shooting,172
1972,Shooting,172
1984,Shooting,172
2008,Athletics,172
2012,Athletics,172
2016,Athletics,172
1936,Basketball,172
1976,Cross Country Skiing,172
1980,Cross Country Skiing,172
1996,Athletics,172
1956,Wrestling,172
2012,Synchronized Swimming,172
2016,Synchronized Swimming,172
2004,Weightlifting,172
1988,Athletics,172
1968,Gymnastics,172
2014,Snowboarding,172
1952,Athletics,172
1956,Athletics,172
1960,Athletics,172
1996,Diving,172
2000,Diving,172
2004,Diving,172
2016,Weightlifting,172
1996,Boxing,172
2008,Wrestling,172
2012,Wrestling,172
2000,Softball,172
2004,Hockey,172
2012,Hockey,172
1992,Athletics,172
2000,Canoeing,172
2004,Swimming,172
1980,Handball,172
2012,Gymnastics,172
2016,Gymnastics,172
1988,Rowing,172
1992,Basketball,172
